NGP	1.0E-5	4935	0.049350000000000005
NGP	1.0E-5	8449	0.08449000000000001
NGP	1.0E-5	1897	0.01897
NGP	1.0E-5	1236	0.012360000000000001
NGP	1.0E-5	1763	0.01763
NGP	1.0E-5	2104	0.021040000000000003
NGP	1.0E-5	1163	0.011630000000000001
NGP	1.0E-5	1602	0.016020000000000003
NGP	1.0E-5	2254	0.02254
NGP	1.0E-5	1874	0.018740000000000003
NGP	1.0E-5	1936	0.019360000000000002
NGP	1.0E-5	1463	0.01463
NGP	1.0E-5	1794	0.01794
NGP	1.0E-5	2086	0.02086
NGP	1.0E-5	2344	0.023440000000000003
NGP	1.0E-5	8643	0.08643
NGP	1.0E-5	1136	0.01136
NGP	1.0E-5	1746	0.01746
NGP	1.0E-5	1322	0.01322
NGP	1.0E-5	1542	0.015420000000000001
NGP	1.0E-5	1124	0.011240000000000002
NGP	1.0E-5	1650	0.0165
NGP	1.0E-5	1363	0.013630000000000001
NGP	1.0E-5	7689	0.07689
NGP	1.0E-5	1227	0.012270000000000001
NGP	1.0E-5	1809	0.018090000000000002
NGP	1.0E-5	5455	0.05455
NGP	1.0E-5	1405	0.014050000000000002
NGP	1.0E-5	2324	0.02324
NGP	1.0E-5	1964	0.01964
NGP	1.0E-5	9664	0.09664
NGP	1.0E-5	1488	0.01488
NGP	1.0E-5	3154	0.031540000000000006
NGP	1.0E-5	1520	0.015200000000000002
NGP	1.0E-5	5234	0.052340000000000005
NGP	1.0E-5	2934	0.02934
NGP	1.0E-5	4346	0.043460000000000006
NGP	1.0E-5	1772	0.017720000000000003
NGP	1.0E-5	5082	0.050820000000000004
NGP	1.0E-5	3627	0.036270000000000004
NGP	1.0E-5	1324	0.013240000000000002
NGP	1.0E-5	1341	0.013410000000000002
NGP	1.0E-5	2276	0.022760000000000002
NGP	1.0E-5	1296	0.012960000000000001
NGP	1.0E-5	4807	0.04807
NGP	1.0E-5	2550	0.025500000000000002
NGP	1.0E-5	2681	0.02681
NGP	1.0E-5	2232	0.022320000000000003
NGP	1.0E-5	1482	0.014820000000000002
NGP	1.0E-5	1224	0.012240000000000001
NGP	1.0E-5	2472	0.024720000000000002
NGP	1.0E-5	3246	0.03246
NGP	1.0E-5	2147	0.021470000000000003
NGP	1.0E-5	1282	0.012820000000000002
NGP	1.0E-5	1153	0.01153
NGP	1.0E-5	1689	0.016890000000000002
NGP	1.0E-5	2305	0.02305
NGP	1.0E-5	8188	0.08188000000000001
NGP	1.0E-5	2053	0.020530000000000003
NGP	1.0E-5	2078	0.020780000000000003
NGP	1.0E-5	1185	0.011850000000000001
NGP	1.0E-5	1796	0.01796
NGP	1.0E-5	3869	0.03869
NGP	1.0E-5	4955	0.049550000000000004
